project_id,plot_id,parcel_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-REF-0010,PLOT-00065,PARCEL-00065,Gujarat,Railway,122.5,12.5,3,94.4,0,91,10.7,9.7,73,Pending,Pending,17,150,Medium,Early Stage,2016,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,2,Completed
LA-REF-0010,PLOT-00066,PARCEL-00066,Gujarat,Railway,122.5,33.0,1,87.7,0,91,18.2,30.0,73,Pending,Pending,27,150,Medium,In Progress,2017,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Not Started,2,Completed
LA-REF-0010,PLOT-00067,PARCEL-00067,Gujarat,Railway,122.5,53.8,1,76.9,0,91,40.1,48.4,73,Approved,Approved,6,150,Medium,In Progress,2018,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Not Started,Partially Complete,2,Completed
LA-REF-0010,PLOT-00068,PARCEL-00068,Gujarat,Railway,122.5,67.2,0,67.9,0,91,49.9,63.5,73,Approved,Approved,59,150,Medium,In Progress,2019,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,No Major Update,Rural,No,Not Started,Partially Complete,2,Completed
LA-REF-0010,PLOT-00069,PARCEL-00069,Gujarat,Railway,122.5,78.6,2,60.6,0,91,50.9,63.4,73,Approved,Approved,85,150,Medium,In Progress,2020,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,2,Completed
LA-REF-0010,PLOT-00070,PARCEL-00070,Gujarat,Railway,122.5,87.1,0,52.2,0,91,54.2,70.2,73,Approved,Approved,88,150,Medium,Near Completion,2021,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,2,Completed
LA-REF-0010,PLOT-00071,PARCEL-00071,Gujarat,Railway,122.5,100.0,1,46.3,0,91,74.1,81.0,73,Approved,Approved,96,150,Medium,Completed,2022,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 10,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,2,Completed
LA-REF-0011,PLOT-00072,PARCEL-00072,Gujarat,Railway,44.5,15.6,2,90.6,0,87,11.2,12.1,85,Pending,Not Required,0,295,Medium,Early Stage,2017,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 11,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-REF-0011,PLOT-00073,PARCEL-00073,Gujarat,Railway,44.5,38.2,2,74.3,0,87,27.2,27.9,85,Approved,Not Required,45,295,Medium,In Progress,2018,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 11,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Objections Filed,Urban,No,Not Started,Not Started,7,Completed
LA-REF-0011,PLOT-00074,PARCEL-00074,Gujarat,Railway,44.5,51.6,1,62.3,0,87,33.3,43.2,85,Approved,Not Required,84,295,Medium,In Progress,2019,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 11,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Not Started,7,Completed
LA-REF-0011,PLOT-00075,PARCEL-00075,Gujarat,Railway,44.5,74.5,1,55.0,0,87,42.1,63.2,85,Approved,Not Required,87,295,Medium,In Progress,2020,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 11,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,9,Completed
LA-REF-0011,PLOT-00076,PARCEL-00076,Gujarat,Railway,44.5,75.4,2,52.6,2,87,48.2,57.3,85,Approved,Not Required,164,295,Medium,In Progress,2021,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 11,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Litigation Begins,Urban,No,Partially Disbursed,Partially Complete,9,Completed
LA-REF-0011,PLOT-00077,PARCEL-00077,Gujarat,Railway,44.5,96.7,0,40.8,2,87,59.4,88.5,85,Approved,Not Required,186,295,Medium,Completed,2022,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 11,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Litigation Resolved,Urban,No,Partially Disbursed,Partially Complete,9,Completed
LA-REF-0012,PLOT-00078,PARCEL-00078,Gujarat,Railway,33.5,18.9,1,91.8,0,131,13.7,17.1,52,Pending,Not Required,0,314,Medium,Early Stage,2016,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-REF-0012,PLOT-00079,PARCEL-00079,Gujarat,Railway,33.5,20.7,2,90.8,0,131,14.4,17.5,52,Pending,Not Required,29,314,Medium,In Progress,2017,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Environmental Clearance Pending,Urban,No,Not Started,Not Started,17,Completed
LA-REF-0012,PLOT-00080,PARCEL-00080,Gujarat,Railway,33.5,49.0,2,77.4,0,131,32.0,40.8,52,Approved,Not Required,74,314,Medium,In Progress,2018,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Environmental Clearance Received,Urban,No,Not Started,Not Started,17,Completed
LA-REF-0012,PLOT-00081,PARCEL-00081,Gujarat,Railway,33.5,64.2,2,70.5,0,131,56.9,49.0,52,Approved,Not Required,130,314,Medium,In Progress,2019,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Not Started,Partially Complete,17,Completed
LA-REF-0012,PLOT-00082,PARCEL-00082,Gujarat,Railway,33.5,75.1,0,62.8,0,131,42.3,60.3,52,Approved,Not Required,166,314,Medium,In Progress,2021,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,17,Completed
LA-REF-0012,PLOT-00083,PARCEL-00083,Gujarat,Railway,33.5,91.7,1,49.5,0,131,82.3,87.1,52,Approved,Not Required,190,314,Medium,Near Completion,2022,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Substantially Complete,17,Completed
LA-REF-0012,PLOT-00084,PARCEL-00084,Gujarat,Railway,33.5,100.0,0,37.3,0,131,85.6,75.9,52,Approved,Not Required,257,314,Medium,Completed,2023,Ahmedabad,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 12,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Substantially Complete,17,Completed
LA-REF-0013,PLOT-00085,PARCEL-00085,Maharashtra,Railway,15.0,12.3,0,94.7,0,91,7.8,8.7,63,Pending,Pending,0,366,High,Early Stage,2019,Palghar,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 13,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Rural,Yes,Not Started,Not Started,0,Completed
LA-REF-0013,PLOT-00086,PARCEL-00086,Maharashtra,Railway,15.0,12.3,2,92.6,0,91,10.6,11.3,63,Approved,Approved,36,366,High,In Progress,2020,Palghar,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 13,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Forest Clearance Received,Rural,Yes,Not Started,Not Started,2,Completed
LA-REF-0013,PLOT-00087,PARCEL-00087,Maharashtra,Railway,15.0,14.2,4,91.1,2,91,11.6,13.1,63,Pending,Pending,119,366,High,In Progress,2021,Palghar,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 13,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Litigation Begins,Rural,Yes,Not Started,Not Started,2,Completed
LA-REF-0013,PLOT-00088,PARCEL-00088,Maharashtra,Railway,15.0,45.6,3,85.7,2,91,34.2,42.1,63,Approved,Approved,167,366,High,In Progress,2022,Palghar,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 13,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Litigation Resolved,Rural,Yes,Not Started,Partially Complete,2,Completed
LA-REF-0013,PLOT-00089,PARCEL-00089,Maharashtra,Railway,15.0,73.7,0,76.6,2,91,51.3,68.4,63,Approved,Approved,244,366,High,In Progress,2023,Palghar,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 13,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,Yes,Not Started,Partially Complete,2,Completed
LA-REF-0013,PLOT-00090,PARCEL-00090,Maharashtra,Railway,15.0,100.0,1,65.1,2,91,77.4,82.6,63,Approved,Approved,294,366,High,Completed,2024,Palghar,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 13,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,No Major Update,Rural,Yes,Partially Disbursed,Substantially Complete,4,Completed
LA-REF-0014,PLOT-00091,PARCEL-00091,Maharashtra,Railway,21.9,9.7,4,93.5,0,112,8.1,8.4,78,Pending,Not Required,17,226,Medium,Early Stage,2017,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-REF-0014,PLOT-00092,PARCEL-00092,Maharashtra,Railway,21.9,9.7,0,91.7,0,112,7.9,8.2,78,Approved,Not Required,10,226,Medium,In Progress,2018,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Environmental Clearance Received,Urban,No,Not Started,Not Started,4,Ongoing
LA-REF-0014,PLOT-00093,PARCEL-00093,Maharashtra,Railway,21.9,22.5,1,85.4,0,112,17.9,15.9,78,Pending,Not Required,69,226,Medium,In Progress,2019,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Not Started,Not Started,7,Ongoing
LA-REF-0014,PLOT-00094,PARCEL-00094,Maharashtra,Railway,21.9,25.4,2,83.2,1,112,16.8,23.5,78,Pending,Not Required,78,226,Medium,In Progress,2020,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Litigation Begins,Urban,No,Not Started,Not Started,7,Ongoing
LA-REF-0014,PLOT-00095,PARCEL-00095,Maharashtra,Railway,21.9,37.6,2,73.6,1,112,27.0,34.5,78,Approved,Not Required,114,226,Medium,In Progress,2021,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Litigation Resolved,Urban,No,Not Started,Not Started,7,Ongoing
LA-REF-0014,PLOT-00096,PARCEL-00096,Maharashtra,Railway,21.9,51.9,1,67.7,1,112,29.8,44.3,78,Approved,Not Required,183,226,Medium,In Progress,2022,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Not Started,Not Started,7,Ongoing
LA-REF-0014,PLOT-00097,PARCEL-00097,Maharashtra,Railway,21.9,59.3,0,56.4,1,112,33.4,44.1,78,Approved,Not Required,225,226,Medium,In Progress,2025,Thane,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 14,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,7,Ongoing
LA-REF-0015,PLOT-00098,PARCEL-00098,Gujarat,Railway,33.8,2.4,0,98.6,0,109,1.6,2.0,77,Approved,Not Required,0,141,Medium,Early Stage,2016,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Completed
LA-REF-0015,PLOT-00099,PARCEL-00099,Gujarat,Railway,33.8,10.1,0,86.9,0,109,5.9,8.6,77,Pending,Not Required,45,141,Medium,In Progress,2019,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,No Major Update,Rural,No,Not Started,Not Started,0,Completed
LA-REF-0015,PLOT-00100,PARCEL-00100,Gujarat,Railway,33.8,33.0,1,75.1,0,109,24.0,27.5,77,Pending,Not Required,65,141,Medium,In Progress,2020,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Not Started,Not Started,3,Completed
LA-REF-0015,PLOT-00101,PARCEL-00101,Gujarat,Railway,33.8,42.2,2,67.8,0,109,30.3,33.1,77,Approved,Not Required,98,141,Medium,In Progress,2021,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Not Started,Not Started,3,Completed
LA-REF-0015,PLOT-00102,PARCEL-00102,Gujarat,Railway,33.8,56.8,3,61.3,0,109,49.0,48.3,77,Approved,Not Required,98,141,Medium,In Progress,2022,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,3,Completed
LA-REF-0015,PLOT-00103,PARCEL-00103,Gujarat,Railway,33.8,67.6,0,54.8,0,109,47.2,59.5,77,Approved,Not Required,118,141,Medium,In Progress,2023,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Partially Complete,6,Completed
LA-REF-0015,PLOT-00104,PARCEL-00104,Gujarat,Railway,33.8,85.0,0,43.9,0,109,53.9,67.0,77,Approved,Not Required,141,141,Medium,Near Completion,2024,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,6,Completed
LA-REF-0015,PLOT-00105,PARCEL-00105,Gujarat,Railway,33.8,100.0,1,30.4,0,109,59.0,82.0,77,Approved,Not Required,131,141,Medium,Completed,2025,Vapi,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 15,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Rural,No,Substantially Disbursed,Partially Complete,6,Completed
LA-REF-0016,PLOT-00106,PARCEL-00106,Gujarat,Railway,15.0,11.4,3,85.8,0,124,9.7,10.4,60,Pending,Not Required,4,89,Low,Early Stage,2017,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-REF-0016,PLOT-00107,PARCEL-00107,Gujarat,Railway,15.0,20.3,1,71.4,0,124,11.9,19.0,60,Pending,Not Required,33,89,Low,In Progress,2018,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Objections Filed,Urban,No,Not Started,Not Started,19,Completed
LA-REF-0016,PLOT-00108,PARCEL-00108,Gujarat,Railway,15.0,21.6,0,66.5,0,124,15.1,20.4,60,Approved,Not Required,0,89,Low,In Progress,2019,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Environmental Clearance Received,Urban,No,Partially Disbursed,Not Started,19,Completed
LA-REF-0016,PLOT-00109,PARCEL-00109,Gujarat,Railway,15.0,54.8,3,60.1,0,124,43.0,48.0,60,Approved,Not Required,0,89,Low,In Progress,2020,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,19,Completed
LA-REF-0016,PLOT-00110,PARCEL-00110,Gujarat,Railway,15.0,68.6,2,48.0,0,124,49.8,55.6,60,Approved,Not Required,20,89,Low,In Progress,2021,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,19,Completed
LA-REF-0016,PLOT-00111,PARCEL-00111,Gujarat,Railway,15.0,79.5,1,37.6,0,124,58.8,65.7,60,Approved,Not Required,54,89,Low,In Progress,2022,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,19,Completed
LA-REF-0016,PLOT-00112,PARCEL-00112,Gujarat,Railway,15.0,96.9,0,22.7,0,124,83.3,71.8,60,Approved,Not Required,73,89,Low,Completed,2023,Surat,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 16,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Routine Progress,Urban,No,Substantially Disbursed,Substantially Complete,19,Completed
LA-REF-0017,PLOT-00113,PARCEL-00113,Gujarat,Railway,15.0,21.5,3,94.3,0,45,17.1,18.6,81,Pending,Not Required,13,418,High,Early Stage,2019,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 17,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0017,PLOT-00114,PARCEL-00114,Gujarat,Railway,15.0,22.3,4,92.9,0,45,13.4,20.2,81,Pending,Not Required,102,418,High,In Progress,2020,Vadodara,Mumbai-Ahmedabad High Speed Rail (Bullet Train) - Package 17,Mumbai-Ahmedabad High Speed Rail (Bullet Train),Historical Snapshot (real project reference),Ministry of Railways,Administrative Review,Rural,No,Not Started,Not Started,0,Ongoing
